"","x","y","pop"
"5314",113.995833333798,22.7124999994934,406
"5315",114.004166667134,22.7124999994934,57
"5316",114.012500000469,22.7124999994934,210
"5317",114.020833333805,22.7124999994934,1336
"5318",114.02916666714,22.7124999994934,2532
"5319",114.037500000476,22.7124999994934,35429
"5320",114.045833333812,22.7124999994934,17666
"5321",114.054166667147,22.7124999994934,10550
"5322",114.062500000483,22.7124999994934,12545
"5323",114.070833333818,22.7124999994934,13941
"5324",114.079166667154,22.7124999994934,16636
"5325",114.08750000049,22.7124999994934,9237
"5326",114.095833333825,22.7124999994934,9578
"5327",114.104166667161,22.7124999994934,220
"5328",114.112500000497,22.7124999994934,1312
"5329",114.120833333832,22.7124999994934,4477
"5330",114.129166667168,22.7124999994934,5971
"5331",114.137500000503,22.7124999994934,10101
"5338",114.195833333853,22.7124999994934,318
"5339",114.204166667188,22.7124999994934,5342
"5340",114.212500000524,22.7124999994934,8180
"5341",114.22083333386,22.7124999994934,1107
"5342",114.229166667195,22.7124999994934,6572
"5343",114.237500000531,22.7124999994934,20642
"5344",114.245833333866,22.7124999994934,7120
"5345",114.254166667202,22.7124999994934,5962
"5346",114.262500000538,22.7124999994934,7516
"5347",114.270833333873,22.7124999994934,1685
"5348",114.279166667209,22.7124999994934,1786
"5349",114.287500000545,22.7124999994934,780
"5350",114.29583333388,22.7124999994934,2051
"5351",114.304166667216,22.7124999994934,14155
"5352",114.312500000551,22.7124999994934,5715
"5353",114.320833333887,22.7124999994934,1163
"5354",114.329166667223,22.7124999994934,1163
"5355",114.337500000558,22.7124999994934,1425
"5356",114.345833333894,22.7124999994934,12781
"5357",114.354166667229,22.7124999994934,1791
"5358",114.362500000565,22.7124999994934,1163
"5359",114.370833333901,22.7124999994934,664
"5360",114.379166667236,22.7124999994934,654
"5361",114.387500000572,22.7124999994934,1167
"5362",114.395833333908,22.7124999994934,1307
"5363",114.404166667243,22.7124999994934,655
"5364",114.412500000579,22.7124999994934,147
"5432",113.762500000401,22.7041666661645,15
"5433",113.770833333736,22.7041666661645,43
"5434",113.779166667072,22.7041666661645,2248
"5435",113.787500000408,22.7041666661645,5922
"5436",113.795833333743,22.7041666661645,295
"5437",113.804166667079,22.7041666661645,8156
"5438",113.812500000414,22.7041666661645,10169
"5439",113.82083333375,22.7041666661645,12194
"5440",113.829166667086,22.7041666661645,10893
"5441",113.837500000421,22.7041666661645,9848
"5442",113.845833333757,22.7041666661645,7209
"5443",113.854166667092,22.7041666661645,156
"5444",113.862500000428,22.7041666661645,406
"5445",113.870833333764,22.7041666661645,276
"5446",113.879166667099,22.7041666661645,299
"5447",113.887500000435,22.7041666661645,200
"5448",113.895833333771,22.7041666661645,366
"5449",113.904166667106,22.7041666661645,521
"5450",113.912500000442,22.7041666661645,2949
"5451",113.920833333777,22.7041666661645,167
"5452",113.929166667113,22.7041666661645,147
"5453",113.937500000449,22.7041666661645,31
"5454",113.945833333784,22.7041666661645,71
"5455",113.95416666712,22.7041666661645,516
"5456",113.962500000455,22.7041666661645,548
"5457",113.970833333791,22.7041666661645,479
"5458",113.979166667127,22.7041666661645,493
"5459",113.987500000462,22.7041666661645,641
"5460",113.995833333798,22.7041666661645,317
"5461",114.004166667134,22.7041666661645,670
"5462",114.012500000469,22.7041666661645,157
"5463",114.020833333805,22.7041666661645,201
"5464",114.02916666714,22.7041666661645,9145
"5465",114.037500000476,22.7041666661645,9231
"5466",114.045833333812,22.7041666661645,9532
"5467",114.054166667147,22.7041666661645,6068
"5468",114.062500000483,22.7041666661645,1630
"5469",114.070833333818,22.7041666661645,244
"5470",114.079166667154,22.7041666661645,18322
"5471",114.08750000049,22.7041666661645,11257
"5472",114.095833333825,22.7041666661645,5066
"5473",114.104166667161,22.7041666661645,4750
"5474",114.112500000497,22.7041666661645,6940
"5475",114.120833333832,22.7041666661645,7056
"5476",114.129166667168,22.7041666661645,7529
"5477",114.137500000503,22.7041666661645,278
"5484",114.195833333853,22.7041666661645,119
"5485",114.204166667188,22.7041666661645,4414
"5486",114.212500000524,22.7041666661645,7084
"5487",114.22083333386,22.7041666661645,5600
"5488",114.229166667195,22.7041666661645,7216
"5489",114.237500000531,22.7041666661645,6836
"5490",114.245833333866,22.7041666661645,2036
"5491",114.254166667202,22.7041666661645,145
"5492",114.262500000538,22.7041666661645,4722
"5493",114.270833333873,22.7041666661645,7882
"5494",114.279166667209,22.7041666661645,208
"5495",114.287500000545,22.7041666661645,610
"5496",114.29583333388,22.7041666661645,1068
"5497",114.304166667216,22.7041666661645,5004
"5498",114.312500000551,22.7041666661645,4752
"5499",114.320833333887,22.7041666661645,5885
"5500",114.329166667223,22.7041666661645,8432
"5501",114.337500000558,22.7041666661645,5962
"5502",114.345833333894,22.7041666661645,5061
"5503",114.354166667229,22.7041666661645,617
"5504",114.362500000565,22.7041666661645,534
"5505",114.370833333901,22.7041666661645,1164
"5506",114.379166667236,22.7041666661645,1528
"5507",114.387500000572,22.7041666661645,8094
"5508",114.395833333908,22.7041666661645,524
"5509",114.404166667243,22.7041666661645,67
"5510",114.412500000579,22.7041666661645,52
"5511",114.420833333914,22.7041666661645,35
"5578",113.762500000401,22.6958333328355,15
"5579",113.770833333736,22.6958333328355,26
"5580",113.779166667072,22.6958333328355,1414
"5581",113.787500000408,22.6958333328355,2344
"5582",113.795833333743,22.6958333328355,1681
"5583",113.804166667079,22.6958333328355,6718
"5584",113.812500000414,22.6958333328355,9483
"5585",113.82083333375,22.6958333328355,8272
"5586",113.829166667086,22.6958333328355,13459
"5587",113.837500000421,22.6958333328355,9183
"5588",113.845833333757,22.6958333328355,1048
"5589",113.854166667092,22.6958333328355,198
"5590",113.862500000428,22.6958333328355,121
"5591",113.870833333764,22.6958333328355,119
"5592",113.879166667099,22.6958333328355,305
"5593",113.887500000435,22.6958333328355,444
"5594",113.895833333771,22.6958333328355,0
"5595",113.904166667106,22.6958333328355,110
"5596",113.912500000442,22.6958333328355,3447
"5597",113.920833333777,22.6958333328355,2024
"5598",113.929166667113,22.6958333328355,1065
"5599",113.937500000449,22.6958333328355,1119
"5600",113.945833333784,22.6958333328355,244
"5601",113.95416666712,22.6958333328355,1319
"5602",113.962500000455,22.6958333328355,1515
"5603",113.970833333791,22.6958333328355,544
"5604",113.979166667127,22.6958333328355,411
"5605",113.987500000462,22.6958333328355,540
"5606",113.995833333798,22.6958333328355,866
"5607",114.004166667134,22.6958333328355,421
"5608",114.012500000469,22.6958333328355,250
"5609",114.020833333805,22.6958333328355,11015
"5610",114.02916666714,22.6958333328355,2393
"5611",114.037500000476,22.6958333328355,1856
"5612",114.045833333812,22.6958333328355,2579
"5613",114.054166667147,22.6958333328355,1842
"5614",114.062500000483,22.6958333328355,507
"5615",114.070833333818,22.6958333328355,228
"5616",114.079166667154,22.6958333328355,1598
"5617",114.08750000049,22.6958333328355,2198
"5618",114.095833333825,22.6958333328355,5900
"5619",114.104166667161,22.6958333328355,6982
"5620",114.112500000497,22.6958333328355,6444
"5621",114.120833333832,22.6958333328355,11363
"5622",114.129166667168,22.6958333328355,11858
"5623",114.137500000503,22.6958333328355,5888
"5624",114.145833333839,22.6958333328355,1640
"5630",114.195833333853,22.6958333328355,71
"5631",114.204166667188,22.6958333328355,967
"5632",114.212500000524,22.6958333328355,6758
"5633",114.22083333386,22.6958333328355,18203
"5634",114.229166667195,22.6958333328355,6671
"5635",114.237500000531,22.6958333328355,5804
"5636",114.245833333866,22.6958333328355,1010
"5637",114.254166667202,22.6958333328355,193
"5638",114.262500000538,22.6958333328355,721
"5639",114.270833333873,22.6958333328355,6349
"5640",114.279166667209,22.6958333328355,1087
"5641",114.287500000545,22.6958333328355,662
"5642",114.29583333388,22.6958333328355,1365
"5643",114.304166667216,22.6958333328355,1704
"5644",114.312500000551,22.6958333328355,1001
"5645",114.320833333887,22.6958333328355,4566
"5646",114.329166667223,22.6958333328355,5851
"5647",114.337500000558,22.6958333328355,7242
"5648",114.345833333894,22.6958333328355,7461
"5649",114.354166667229,22.6958333328355,1888
"5650",114.362500000565,22.6958333328355,627
"5651",114.370833333901,22.6958333328355,14539
"5652",114.379166667236,22.6958333328355,4181
"5653",114.387500000572,22.6958333328355,1353
"5654",114.395833333908,22.6958333328355,9610
"5655",114.404166667243,22.6958333328355,1058
"5656",114.412500000579,22.6958333328355,2148
"5657",114.420833333914,22.6958333328355,202
"5658",114.42916666725,22.6958333328355,69
"5659",114.437500000586,22.6958333328355,30
"5724",113.762500000401,22.6874999995066,15
"5725",113.770833333736,22.6874999995066,78
"5726",113.779166667072,22.6874999995066,1541
"5727",113.787500000408,22.6874999995066,152
"5728",113.795833333743,22.6874999995066,1169
"5729",113.804166667079,22.6874999995066,9050
"5730",113.812500000414,22.6874999995066,83
"5731",113.82083333375,22.6874999995066,11429
"5732",113.829166667086,22.6874999995066,7206
"5733",113.837500000421,22.6874999995066,1736
"5734",113.845833333757,22.6874999995066,1308
"5735",113.854166667092,22.6874999995066,126
"5736",113.862500000428,22.6874999995066,20
"5737",113.870833333764,22.6874999995066,243
"5738",113.879166667099,22.6874999995066,167
"5739",113.887500000435,22.6874999995066,209
"5740",113.895833333771,22.6874999995066,420
"5741",113.904166667106,22.6874999995066,0
"5742",113.912500000442,22.6874999995066,1951
"5743",113.920833333777,22.6874999995066,11586
"5744",113.929166667113,22.6874999995066,12834
"5745",113.937500000449,22.6874999995066,8239
"5746",113.945833333784,22.6874999995066,5451
"5747",113.95416666712,22.6874999995066,1969
"5748",113.962500000455,22.6874999995066,1576
"5749",113.970833333791,22.6874999995066,1855
"5750",113.979166667127,22.6874999995066,1388
"5751",113.987500000462,22.6874999995066,718
"5752",113.995833333798,22.6874999995066,183
"5753",114.004166667134,22.6874999995066,426
"5754",114.012500000469,22.6874999995066,1944
"5755",114.020833333805,22.6874999995066,1421
"5756",114.02916666714,22.6874999995066,8441
"5757",114.037500000476,22.6874999995066,6934
"5758",114.045833333812,22.6874999995066,6508
"5759",114.054166667147,22.6874999995066,1385
"5760",114.062500000483,22.6874999995066,1884
"5761",114.070833333818,22.6874999995066,1438
"5762",114.079166667154,22.6874999995066,1623
"5763",114.08750000049,22.6874999995066,320
"5764",114.095833333825,22.6874999995066,158
"5765",114.104166667161,22.6874999995066,1093
"5766",114.112500000497,22.6874999995066,5164
"5767",114.120833333832,22.6874999995066,4752
"5768",114.129166667168,22.6874999995066,8314
"5769",114.137500000503,22.6874999995066,6866
"5770",114.145833333839,22.6874999995066,11077
"5771",114.154166667175,22.6874999995066,8363
"5776",114.195833333853,22.6874999995066,261
"5777",114.204166667188,22.6874999995066,1775
"5778",114.212500000524,22.6874999995066,5349
"5779",114.22083333386,22.6874999995066,6971
"5780",114.229166667195,22.6874999995066,6507
"5781",114.237500000531,22.6874999995066,2035
"5782",114.245833333866,22.6874999995066,138
"5783",114.254166667202,22.6874999995066,248
"5784",114.262500000538,22.6874999995066,308
"5785",114.270833333873,22.6874999995066,661
"5786",114.279166667209,22.6874999995066,664
"5787",114.287500000545,22.6874999995066,288
"5788",114.29583333388,22.6874999995066,212
"5789",114.304166667216,22.6874999995066,148
"5790",114.312500000551,22.6874999995066,569
"5791",114.320833333887,22.6874999995066,620
"5792",114.329166667223,22.6874999995066,4688
"5793",114.337500000558,22.6874999995066,22647
"5794",114.345833333894,22.6874999995066,7241
"5795",114.354166667229,22.6874999995066,6602
"5796",114.362500000565,22.6874999995066,1532
"5797",114.370833333901,22.6874999995066,4266
"5798",114.379166667236,22.6874999995066,5047
"5799",114.387500000572,22.6874999995066,194
"5800",114.395833333908,22.6874999995066,138
"5801",114.404166667243,22.6874999995066,38
"5802",114.412500000579,22.6874999995066,40
"5803",114.420833333914,22.6874999995066,11
"5804",114.42916666725,22.6874999995066,25
"5805",114.437500000586,22.6874999995066,1
"5871",113.770833333736,22.6791666661776,15
"5872",113.779166667072,22.6791666661776,1459
"5873",113.787500000408,22.6791666661776,3958
"5874",113.795833333743,22.6791666661776,242
"5875",113.804166667079,22.6791666661776,244
"5876",113.812500000414,22.6791666661776,8922
"5877",113.82083333375,22.6791666661776,11195
"5878",113.829166667086,22.6791666661776,8209
"5879",113.837500000421,22.6791666661776,2055
"5880",113.845833333757,22.6791666661776,136
"5881",113.854166667092,22.6791666661776,123
"5882",113.862500000428,22.6791666661776,320
"5883",113.870833333764,22.6791666661776,69
"5884",113.879166667099,22.6791666661776,101
"5885",113.887500000435,22.6791666661776,334
"5886",113.895833333771,22.6791666661776,386
"5887",113.904166667106,22.6791666661776,2379
"5888",113.912500000442,22.6791666661776,6612
"5889",113.920833333777,22.6791666661776,10195
"5890",113.929166667113,22.6791666661776,13812
"5891",113.937500000449,22.6791666661776,12013
"5892",113.945833333784,22.6791666661776,8582
"5893",113.95416666712,22.6791666661776,1013
"5894",113.962500000455,22.6791666661776,183
"5895",113.970833333791,22.6791666661776,879
"5896",113.979166667127,22.6791666661776,1099
"5897",113.987500000462,22.6791666661776,1125
"5898",113.995833333798,22.6791666661776,1299
"5899",114.004166667134,22.6791666661776,2524
"5900",114.012500000469,22.6791666661776,1308
"5901",114.020833333805,22.6791666661776,1454
"5902",114.02916666714,22.6791666661776,6824
"5903",114.037500000476,22.6791666661776,7453
"5904",114.045833333812,22.6791666661776,1646
"5905",114.054166667147,22.6791666661776,1948
"5906",114.062500000483,22.6791666661776,1385
"5907",114.070833333818,22.6791666661776,244
"5908",114.079166667154,22.6791666661776,445
"5909",114.08750000049,22.6791666661776,435
"5910",114.095833333825,22.6791666661776,92
"5911",114.104166667161,22.6791666661776,286
"5912",114.112500000497,22.6791666661776,1052
"5913",114.120833333832,22.6791666661776,4691
"5914",114.129166667168,22.6791666661776,1828
"5915",114.137500000503,22.6791666661776,6184
"5916",114.145833333839,22.6791666661776,22166
"5917",114.154166667175,22.6791666661776,13227
"5921",114.187500000517,22.6791666661776,161
"5922",114.195833333853,22.6791666661776,763
"5923",114.204166667188,22.6791666661776,4743
"5924",114.212500000524,22.6791666661776,1813
"5925",114.22083333386,22.6791666661776,6526
"5926",114.229166667195,22.6791666661776,5478
"5927",114.237500000531,22.6791666661776,1351
"5928",114.245833333866,22.6791666661776,23
"5929",114.254166667202,22.6791666661776,249
"5930",114.262500000538,22.6791666661776,21
"5931",114.270833333873,22.6791666661776,165
"5932",114.279166667209,22.6791666661776,243
"5933",114.287500000545,22.6791666661776,1774
"5934",114.29583333388,22.6791666661776,6646
"5935",114.304166667216,22.6791666661776,7953
"5936",114.312500000551,22.6791666661776,2271
"5937",114.320833333887,22.6791666661776,981
"5938",114.329166667223,22.6791666661776,8454
"5939",114.337500000558,22.6791666661776,1804
"5940",114.345833333894,22.6791666661776,5157
"5941",114.354166667229,22.6791666661776,1743
"5942",114.362500000565,22.6791666661776,757
"5943",114.370833333901,22.6791666661776,225
"5944",114.379166667236,22.6791666661776,15
"5945",114.387500000572,22.6791666661776,47
"5946",114.395833333908,22.6791666661776,4
"5947",114.404166667243,22.6791666661776,4
"5948",114.412500000579,22.6791666661776,13
"5949",114.420833333914,22.6791666661776,49
"6019",113.787500000408,22.6708333328487,154
"6020",113.795833333743,22.6708333328487,12097
"6021",113.804166667079,22.6708333328487,6577
"6022",113.812500000414,22.6708333328487,11984
"6023",113.82083333375,22.6708333328487,6862
"6024",113.829166667086,22.6708333328487,2376
"6025",113.837500000421,22.6708333328487,27
"6026",113.845833333757,22.6708333328487,16
"6027",113.854166667092,22.6708333328487,34
"6028",113.862500000428,22.6708333328487,4946
"6029",113.870833333764,22.6708333328487,410
"6030",113.879166667099,22.6708333328487,521
"6031",113.887500000435,22.6708333328487,519
"6032",113.895833333771,22.6708333328487,1021
"6033",113.904166667106,22.6708333328487,2127
"6034",113.912500000442,22.6708333328487,8478
"6035",113.920833333777,22.6708333328487,9848
"6036",113.929166667113,22.6708333328487,7113
"6037",113.937500000449,22.6708333328487,5334
"6038",113.945833333784,22.6708333328487,126
"6039",113.95416666712,22.6708333328487,14
"6040",113.962500000455,22.6708333328487,87
"6041",113.970833333791,22.6708333328487,110
"6042",113.979166667127,22.6708333328487,649
"6043",113.987500000462,22.6708333328487,2286
"6044",113.995833333798,22.6708333328487,229
"6045",114.004166667134,22.6708333328487,1172
"6046",114.012500000469,22.6708333328487,7167
"6047",114.020833333805,22.6708333328487,6566
"6048",114.02916666714,22.6708333328487,1948
"6049",114.037500000476,22.6708333328487,22277
"6050",114.045833333812,22.6708333328487,2579
"6051",114.054166667147,22.6708333328487,1948
"6052",114.062500000483,22.6708333328487,937
"6053",114.070833333818,22.6708333328487,278
"6054",114.079166667154,22.6708333328487,1762
"6055",114.08750000049,22.6708333328487,886
"6056",114.095833333825,22.6708333328487,94
"6057",114.104166667161,22.6708333328487,29
"6058",114.112500000497,22.6708333328487,524
"6059",114.120833333832,22.6708333328487,5257
"6060",114.129166667168,22.6708333328487,934
"6061",114.137500000503,22.6708333328487,1706
"6062",114.145833333839,22.6708333328487,5969
"6067",114.187500000517,22.6708333328487,651
"6068",114.195833333853,22.6708333328487,732
"6069",114.204166667188,22.6708333328487,7925
"6070",114.212500000524,22.6708333328487,8602
"6071",114.22083333386,22.6708333328487,9304
"6072",114.229166667195,22.6708333328487,273
"6073",114.237500000531,22.6708333328487,2207
"6074",114.245833333866,22.6708333328487,998
"6075",114.254166667202,22.6708333328487,48
"6076",114.262500000538,22.6708333328487,118
"6077",114.270833333873,22.6708333328487,556
"6078",114.279166667209,22.6708333328487,7226
"6079",114.287500000545,22.6708333328487,6943
"6080",114.29583333388,22.6708333328487,6775
"6081",114.304166667216,22.6708333328487,278
"6082",114.312500000551,22.6708333328487,235
"6083",114.320833333887,22.6708333328487,181
"6084",114.329166667223,22.6708333328487,197
"6085",114.337500000558,22.6708333328487,91
"6086",114.345833333894,22.6708333328487,1553
"6087",114.354166667229,22.6708333328487,615
"6088",114.362500000565,22.6708333328487,166
"6089",114.370833333901,22.6708333328487,189
"6090",114.379166667236,22.6708333328487,253
"6091",114.387500000572,22.6708333328487,214
"6092",114.395833333908,22.6708333328487,111
"6093",114.404166667243,22.6708333328487,2
"6094",114.412500000579,22.6708333328487,2
"6095",114.420833333914,22.6708333328487,9
"6102",114.479166667264,22.6708333328487,0
"6103",114.487500000599,22.6708333328487,1
"6104",114.495833333935,22.6708333328487,1
"6165",113.787500000408,22.6624999995197,2
"6166",113.795833333743,22.6624999995197,48
"6167",113.804166667079,22.6624999995197,9213
"6168",113.812500000414,22.6624999995197,306
"6169",113.82083333375,22.6624999995197,445
"6170",113.829166667086,22.6624999995197,1064
"6171",113.837500000421,22.6624999995197,51
"6172",113.845833333757,22.6624999995197,6
"6173",113.854166667092,22.6624999995197,1019
"6174",113.862500000428,22.6624999995197,274
"6175",113.870833333764,22.6624999995197,287
"6176",113.879166667099,22.6624999995197,454
"6177",113.887500000435,22.6624999995197,425
"6178",113.895833333771,22.6624999995197,410
"6179",113.904166667106,22.6624999995197,5983
"6180",113.912500000442,22.6624999995197,361
"6181",113.920833333777,22.6624999995197,9145
"6182",113.929166667113,22.6624999995197,564
"6183",113.937500000449,22.6624999995197,103
"6184",113.945833333784,22.6624999995197,14
"6185",113.95416666712,22.6624999995197,30
"6186",113.962500000455,22.6624999995197,13
"6187",113.970833333791,22.6624999995197,14
"6188",113.979166667127,22.6624999995197,114
"6189",113.987500000462,22.6624999995197,514
"6190",113.995833333798,22.6624999995197,6969
"6191",114.004166667134,22.6624999995197,8319
"6192",114.012500000469,22.6624999995197,11376
"6193",114.020833333805,22.6624999995197,6203
"6194",114.02916666714,22.6624999995197,6097
"6195",114.037500000476,22.6624999995197,6933
"6196",114.045833333812,22.6624999995197,2439
"6197",114.054166667147,22.6624999995197,4950
"6198",114.062500000483,22.6624999995197,5350
"6199",114.070833333818,22.6624999995197,1297
"6200",114.079166667154,22.6624999995197,148
"6201",114.08750000049,22.6624999995197,135
"6202",114.095833333825,22.6624999995197,761
"6203",114.104166667161,22.6624999995197,914
"6204",114.112500000497,22.6624999995197,1166
"6205",114.120833333832,22.6624999995197,1889
"6206",114.129166667168,22.6624999995197,2109
"6207",114.137500000503,22.6624999995197,1848
"6208",114.145833333839,22.6624999995197,1929
"6209",114.154166667175,22.6624999995197,1685
"6210",114.16250000051,22.6624999995197,710
"6212",114.179166667182,22.6624999995197,254
"6213",114.187500000517,22.6624999995197,554
"6214",114.195833333853,22.6624999995197,1422
"6215",114.204166667188,22.6624999995197,5429
"6216",114.212500000524,22.6624999995197,5737
"6217",114.22083333386,22.6624999995197,7053
"6218",114.229166667195,22.6624999995197,1269
"6219",114.237500000531,22.6624999995197,6516
"6220",114.245833333866,22.6624999995197,2581
"6221",114.254166667202,22.6624999995197,17
"6222",114.262500000538,22.6624999995197,100
"6223",114.270833333873,22.6624999995197,168
"6224",114.279166667209,22.6624999995197,5779
"6225",114.287500000545,22.6624999995197,1082
"6226",114.29583333388,22.6624999995197,1432
"6227",114.304166667216,22.6624999995197,146
"6228",114.312500000551,22.6624999995197,1827
"6229",114.320833333887,22.6624999995197,69
"6230",114.329166667223,22.6624999995197,3
"6231",114.337500000558,22.6624999995197,260
"6232",114.345833333894,22.6624999995197,139
"6233",114.354166667229,22.6624999995197,240
"6234",114.362500000565,22.6624999995197,1761
"6235",114.370833333901,22.6624999995197,241
"6236",114.379166667236,22.6624999995197,1098
"6237",114.387500000572,22.6624999995197,105
"6238",114.395833333908,22.6624999995197,1300
"6239",114.404166667243,22.6624999995197,53
"6240",114.412500000579,22.6624999995197,71
"6241",114.420833333914,22.6624999995197,8
"6242",114.42916666725,22.6624999995197,7
"6243",114.437500000586,22.6624999995197,7
"6244",114.445833333921,22.6624999995197,2
"6245",114.454166667257,22.6624999995197,8
"6246",114.462500000592,22.6624999995197,1
"6247",114.470833333928,22.6624999995197,2
"6248",114.479166667264,22.6624999995197,1
"6249",114.487500000599,22.6624999995197,39
"6250",114.495833333935,22.6624999995197,94
"6251",114.504166667271,22.6624999995197,1
"6259",114.570833333955,22.6624999995197,0
"6312",113.795833333743,22.6541666661908,44
"6313",113.804166667079,22.6541666661908,280
"6314",113.812500000414,22.6541666661908,445
"6315",113.82083333375,22.6541666661908,7328
"6316",113.829166667086,22.6541666661908,536
"6317",113.837500000421,22.6541666661908,609
"6318",113.845833333757,22.6541666661908,206
"6319",113.854166667092,22.6541666661908,14817
"6320",113.862500000428,22.6541666661908,2286
"6321",113.870833333764,22.6541666661908,1176
"6322",113.879166667099,22.6541666661908,472
"6323",113.887500000435,22.6541666661908,542
"6324",113.895833333771,22.6541666661908,8833
"6325",113.904166667106,22.6541666661908,2157
"6326",113.912500000442,22.6541666661908,6646
"6327",113.920833333777,22.6541666661908,3224
"6328",113.929166667113,22.6541666661908,341
"6329",113.937500000449,22.6541666661908,21
"6330",113.945833333784,22.6541666661908,18
"6331",113.95416666712,22.6541666661908,1
"6332",113.962500000455,22.6541666661908,13
"6333",113.970833333791,22.6541666661908,21
"6334",113.979166667127,22.6541666661908,3
"6335",113.987500000462,22.6541666661908,28
"6336",113.995833333798,22.6541666661908,1190
"6337",114.004166667134,22.6541666661908,7191
"6338",114.012500000469,22.6541666661908,8144
"6339",114.020833333805,22.6541666661908,6705
"6340",114.02916666714,22.6541666661908,7183
"6341",114.037500000476,22.6541666661908,9404
"6342",114.045833333812,22.6541666661908,1979
"6343",114.054166667147,22.6541666661908,4851
"6344",114.062500000483,22.6541666661908,6604
"6345",114.070833333818,22.6541666661908,4737
"6346",114.079166667154,22.6541666661908,3639
"6347",114.08750000049,22.6541666661908,778
"6348",114.095833333825,22.6541666661908,35
"6349",114.104166667161,22.6541666661908,158
"6350",114.112500000497,22.6541666661908,1044
"6351",114.120833333832,22.6541666661908,976
"6352",114.129166667168,22.6541666661908,840
"6353",114.137500000503,22.6541666661908,1300
"6354",114.145833333839,22.6541666661908,6550
"6355",114.154166667175,22.6541666661908,5855
"6356",114.16250000051,22.6541666661908,1573
"6357",114.170833333846,22.6541666661908,2128
"6358",114.179166667182,22.6541666661908,1785
"6359",114.187500000517,22.6541666661908,6169
"6360",114.195833333853,22.6541666661908,7241
"6361",114.204166667188,22.6541666661908,7240
"6362",114.212500000524,22.6541666661908,14793
"6363",114.22083333386,22.6541666661908,769
"6364",114.229166667195,22.6541666661908,1449
"6365",114.237500000531,22.6541666661908,5700
"6366",114.245833333866,22.6541666661908,143
"6367",114.254166667202,22.6541666661908,118
"6368",114.262500000538,22.6541666661908,37
"6369",114.270833333873,22.6541666661908,2
"6370",114.279166667209,22.6541666661908,11
"6371",114.287500000545,22.6541666661908,7
"6372",114.29583333388,22.6541666661908,10
"6373",114.304166667216,22.6541666661908,4
"6374",114.312500000551,22.6541666661908,1
"6375",114.320833333887,22.6541666661908,24
"6376",114.329166667223,22.6541666661908,6
"6377",114.337500000558,22.6541666661908,87
"6378",114.345833333894,22.6541666661908,19
"6379",114.354166667229,22.6541666661908,18
"6380",114.362500000565,22.6541666661908,218
"6381",114.370833333901,22.6541666661908,128
"6382",114.379166667236,22.6541666661908,267
"6383",114.387500000572,22.6541666661908,2099
"6384",114.395833333908,22.6541666661908,1068
"6385",114.404166667243,22.6541666661908,125
"6386",114.412500000579,22.6541666661908,76
"6387",114.420833333914,22.6541666661908,12
"6388",114.42916666725,22.6541666661908,22
"6389",114.437500000586,22.6541666661908,12
"6390",114.445833333921,22.6541666661908,23
"6391",114.454166667257,22.6541666661908,157
"6392",114.462500000592,22.6541666661908,44
"6393",114.470833333928,22.6541666661908,1
"6394",114.479166667264,22.6541666661908,1
"6395",114.487500000599,22.6541666661908,3422
"6396",114.495833333935,22.6541666661908,42
"6398",114.512500000606,22.6541666661908,10
"6399",114.520833333942,22.6541666661908,30
"6400",114.529166667277,22.6541666661908,9
"6403",114.554166667284,22.6541666661908,76
"6404",114.56250000062,22.6541666661908,135
"6405",114.570833333955,22.6541666661908,193
"6406",114.579166667291,22.6541666661908,2182
"6407",114.587500000627,22.6541666661908,24
"6459",113.804166667079,22.6458333328618,44
"6460",113.812500000414,22.6458333328618,128
"6461",113.82083333375,22.6458333328618,8929
"6462",113.829166667086,22.6458333328618,8463
"6463",113.837500000421,22.6458333328618,5887
"6464",113.845833333757,22.6458333328618,271
"6465",113.854166667092,22.6458333328618,1944
"6466",113.862500000428,22.6458333328618,5674
"6467",113.870833333764,22.6458333328618,539
"6468",113.879166667099,22.6458333328618,275
"6469",113.887500000435,22.6458333328618,331
"6470",113.895833333771,22.6458333328618,320
"6471",113.904166667106,22.6458333328618,448
"6472",113.912500000442,22.6458333328618,3345
"6473",113.920833333777,22.6458333328618,5144
"6474",113.929166667113,22.6458333328618,308
"6475",113.937500000449,22.6458333328618,97
"6476",113.945833333784,22.6458333328618,5
"6477",113.95416666712,22.6458333328618,7
"6478",113.962500000455,22.6458333328618,6
"6479",113.970833333791,22.6458333328618,23
"6480",113.979166667127,22.6458333328618,15
"6481",113.987500000462,22.6458333328618,41
"6482",113.995833333798,22.6458333328618,338
"6483",114.004166667134,22.6458333328618,1212
"6484",114.012500000469,22.6458333328618,7660
"6485",114.020833333805,22.6458333328618,11329
"6486",114.02916666714,22.6458333328618,7456
"6487",114.037500000476,22.6458333328618,9459
"6488",114.045833333812,22.6458333328618,12978
"6489",114.054166667147,22.6458333328618,2995
"6490",114.062500000483,22.6458333328618,7534
"6491",114.070833333818,22.6458333328618,8219
"6492",114.079166667154,22.6458333328618,4105
"6493",114.08750000049,22.6458333328618,1369
"6494",114.095833333825,22.6458333328618,1414
"6495",114.104166667161,22.6458333328618,237
"6496",114.112500000497,22.6458333328618,615
"6497",114.120833333832,22.6458333328618,1205
"6498",114.129166667168,22.6458333328618,1016
"6499",114.137500000503,22.6458333328618,4218
"6500",114.145833333839,22.6458333328618,1156
"6501",114.154166667175,22.6458333328618,1462
"6502",114.16250000051,22.6458333328618,4549
